,rmse,cell policy
MAGNet,0.011799993459135294,5.6C(65%)-3C
MAGNet,0.011917546624317765,5.6C(65%)-3C
MAGNet,0.012900521280243993,5.6C(65%)-3C
MAGNet,0.011927164858207107,5.6C(65%)-3C
MAGNet,0.013919857563450933,5.6C(65%)-3C
MAGNet,0.013099296484142542,5.6C(65%)-3C
MAGNet,0.011565587716177106,5.6C(65%)-3C
MAGNet,0.01287173223681748,5.6C(65%)-3C
MAGNet,0.011493731755763292,5.6C(65%)-3C
MAGNet,0.012106899404898286,5.6C(65%)-3C
MAGNet,0.012052266392856836,5.6C(65%)-3C
MAGNet,0.013094431953504682,5.6C(65%)-3C
MAGNet,0.011365787126123905,5.6C(65%)-3C
MAGNet,0.012799994554370642,5.6C(65%)-3C
MAGNet,0.011775058694183826,5.6C(65%)-3C
MAGNet,0.013077482813969254,5.6C(65%)-3C
MAGNet,0.013526445021852851,5.6C(65%)-3C
MAGNet,0.014004068449139595,5.6C(65%)-3C
MAGNet,0.012989894719794393,5.6C(65%)-3C
MAGNet,0.0135656064376235,5.6C(65%)-3C
MAGNet,0.012997157638892531,5.6C(65%)-3C
MAGNet,0.012843102682381868,5.6C(65%)-3C
MAGNet,0.013941620476543903,5.6C(65%)-3C
MAGNet,0.014228370040655136,5.6C(65%)-3C
MAGNet,0.013815897982567549,5.6C(65%)-3C
MAGNet,0.013898429460823536,5.6C(65%)-3C
MAGNet,0.014221094781532884,5.6C(65%)-3C
MAGNet,0.013335232622921467,5.6C(65%)-3C
MAGNet,0.013355185510590672,5.6C(65%)-3C
MAGNet,0.013764069881290197,5.6C(65%)-3C
MAGNet,0.012931079836562276,5.6C(65%)-3C
MAGNet,0.01244354690425098,5.6C(65%)-3C
MAGNet,0.012455569114536047,5.6C(65%)-3C
MAGNet,0.01178010436706245,5.6C(65%)-3C
MAGNet,0.012275766348466277,5.6C(65%)-3C
MAGNet,0.012324408395215869,5.6C(65%)-3C
MAGNet,0.013016212033107877,5.6C(65%)-3C
MAGNet,0.012418331578373909,5.6C(65%)-3C
MAGNet,0.012304272735491395,5.6C(65%)-3C
MAGNet,0.013446091441437602,5.6C(65%)-3C
MAGNet,0.014308196259662509,5.6C(65%)-3C
MAGNet,0.014863404678180814,5.6C(65%)-3C
MAGNet,0.01741241430863738,5.6C(65%)-3C
MAGNet,0.018249178305268288,5.6C(65%)-3C
MAGNet,0.016232588328421116,5.6C(65%)-3C
MAGNet,0.014364559669047594,5.6C(65%)-3C
MAGNet,0.015064030652865767,5.6C(65%)-3C
MAGNet,0.014883516356348991,5.6C(65%)-3C
MAGNet,0.016563549637794495,5.6C(65%)-3C
MAGNet,0.016353048849850893,5.6C(65%)-3C
MAGNet,0.01786862127482891,5.6C(65%)-3C
MAGNet,0.017857754603028297,5.6C(65%)-3C
MAGNet,0.01984553039073944,5.6C(65%)-3C
MAGNet,0.01969456998631358,5.6C(65%)-3C
MAGNet,0.01991190016269684,5.6C(65%)-3C
MAGNet,0.021058322861790657,5.6C(65%)-3C
MAGNet,0.020719433203339577,5.6C(65%)-3C
MAGNet,0.02046177862212062,5.6C(65%)-3C
MAGNet,0.020582491997629404,5.6C(65%)-3C
MAGNet,0.02107097301632166,5.6C(65%)-3C
MAGNet,0.021284475456923246,5.6C(65%)-3C
MAGNet,0.020551274064928293,5.6C(65%)-3C
MAGNet,0.020425746217370033,5.6C(65%)-3C
MAGNet,0.020732491742819548,5.6C(65%)-3C
MAGNet,0.017536777071654797,5.6C(65%)-3C
MAGNet,0.016521037556231022,5.6C(65%)-3C
MAGNet,0.015213145408779383,5.6C(65%)-3C
MAGNet,0.013978212140500546,5.6C(65%)-3C
MAGNet,0.012122724205255508,5.6C(65%)-3C
MAGNet,0.010618811007589102,5.6C(65%)-3C
MAGNet,0.008626716677099466,5.6C(65%)-3C
MAGNet,0.00772871496155858,5.6C(65%)-3C
MAGNet,0.00710085523314774,5.6C(65%)-3C
MAGNet,0.006963302148506045,5.6C(65%)-3C
MAGNet,0.00778642320074141,5.6C(65%)-3C
MAGNet,0.008183449506759644,5.6C(65%)-3C
Informer,0.08637362346053123,5.6C(65%)-3C
Informer,0.07133782282471657,5.6C(65%)-3C
Informer,0.04312744364142418,5.6C(65%)-3C
Informer,0.07628124952316284,5.6C(65%)-3C
Informer,0.05495180934667587,5.6C(65%)-3C
Informer,0.051953161135315895,5.6C(65%)-3C
Informer,0.09316256083548069,5.6C(65%)-3C
Informer,0.07688910327851772,5.6C(65%)-3C
Informer,0.06026799138635397,5.6C(65%)-3C
Informer,0.09646489471197128,5.6C(65%)-3C
Informer,0.08495409786701202,5.6C(65%)-3C
Informer,0.08085051365196705,5.6C(65%)-3C
Informer,0.07938633672893047,5.6C(65%)-3C
Informer,0.05687301140278578,5.6C(65%)-3C
Informer,0.06087116897106171,5.6C(65%)-3C
Informer,0.04696579650044441,5.6C(65%)-3C
Informer,0.054279154166579247,5.6C(65%)-3C
Informer,0.09931041859090328,5.6C(65%)-3C
Informer,0.06209606770426035,5.6C(65%)-3C
Informer,0.06888966076076031,5.6C(65%)-3C
Informer,0.09098798036575317,5.6C(65%)-3C
Informer,0.075111398473382,5.6C(65%)-3C
Informer,0.06437953468412161,5.6C(65%)-3C
Informer,0.10465522482991219,5.6C(65%)-3C
Informer,0.0546662462875247,5.6C(65%)-3C
Informer,0.06077116262167692,5.6C(65%)-3C
Informer,0.09882473014295101,5.6C(65%)-3C
Informer,0.06480400916188955,5.6C(65%)-3C
Informer,0.06021110527217388,5.6C(65%)-3C
Informer,0.09193910844624043,5.6C(65%)-3C
Informer,0.05798943433910608,5.6C(65%)-3C
Informer,0.06501938868314028,5.6C(65%)-3C
Informer,0.10609496384859085,5.6C(65%)-3C
Informer,0.09641239047050476,5.6C(65%)-3C
Informer,0.08520356751978397,5.6C(65%)-3C
Informer,0.06404858455061913,5.6C(65%)-3C
Informer,0.06101017538458109,5.6C(65%)-3C
Informer,0.07207398489117622,5.6C(65%)-3C
Informer,0.05975348688662052,5.6C(65%)-3C
Informer,0.06329548545181751,5.6C(65%)-3C
Informer,0.0973439235240221,5.6C(65%)-3C
Informer,0.06156189553439617,5.6C(65%)-3C
Informer,0.06341446936130524,5.6C(65%)-3C
Informer,0.07364797033369541,5.6C(65%)-3C
Informer,0.06288007367402315,5.6C(65%)-3C
Informer,0.07083494961261749,5.6C(65%)-3C
Informer,0.10737238265573978,5.6C(65%)-3C
Informer,0.06359386909753084,5.6C(65%)-3C
Informer,0.07305419817566872,5.6C(65%)-3C
Informer,0.09135503321886063,5.6C(65%)-3C
Informer,0.06952411402016878,5.6C(65%)-3C
Informer,0.0733721386641264,5.6C(65%)-3C
Informer,0.09605460613965988,5.6C(65%)-3C
Informer,0.06272411718964577,5.6C(65%)-3C
Informer,0.08148883655667305,5.6C(65%)-3C
Informer,0.09737394191324711,5.6C(65%)-3C
Informer,0.07765547558665276,5.6C(65%)-3C
Informer,0.09251363575458527,5.6C(65%)-3C
Informer,0.08594289608299732,5.6C(65%)-3C
Informer,0.06542984955012798,5.6C(65%)-3C
Informer,0.09554407373070717,5.6C(65%)-3C
Informer,0.07406623102724552,5.6C(65%)-3C
Informer,0.07401898317039013,5.6C(65%)-3C
Informer,0.09010326117277145,5.6C(65%)-3C
Informer,0.0687505453824997,5.6C(65%)-3C
Informer,0.06984803639352322,5.6C(65%)-3C
Informer,0.10235592909157276,5.6C(65%)-3C
Informer,0.06788016855716705,5.6C(65%)-3C
Informer,0.07966276630759239,5.6C(65%)-3C
Informer,0.1105459239333868,5.6C(65%)-3C
Informer,0.08101824671030045,5.6C(65%)-3C
Informer,0.08275987394154072,5.6C(65%)-3C
Informer,0.1015610434114933,5.6C(65%)-3C
Informer,0.06492242217063904,5.6C(65%)-3C
Informer,0.07562696374952793,5.6C(65%)-3C
Informer,0.10210464522242546,5.6C(65%)-3C
Informer,0.06806636974215508,5.6C(65%)-3C
Informer,0.07597839087247849,5.6C(65%)-3C
Informer,0.08984075114130974,5.6C(65%)-3C
Informer,0.05914244148880243,5.6C(65%)-3C
Informer,0.06889043189585209,5.6C(65%)-3C
Informer,0.08083158545196056,5.6C(65%)-3C
Informer,0.05304593127220869,5.6C(65%)-3C
Informer,0.06677404884248972,5.6C(65%)-3C
Informer,0.07675725407898426,5.6C(65%)-3C
Informer,0.044737473130226135,5.6C(65%)-3C
Informer,0.05361743550747633,5.6C(65%)-3C
Informer,0.05621119402348995,5.6C(65%)-3C
Informer,0.05851563811302185,5.6C(65%)-3C
Informer,0.07149120979011059,5.6C(65%)-3C
Informer,0.06840514205396175,5.6C(65%)-3C
Informer,0.09119823575019836,5.6C(65%)-3C
Informer,0.09688882157206535,5.6C(65%)-3C
Informer,0.06476533226668835,5.6C(65%)-3C
Informer,0.08978023007512093,5.6C(65%)-3C
Informer,0.11024827137589455,5.6C(65%)-3C
Informer,0.055885856971144676,5.6C(65%)-3C
Informer,0.0599980354309082,5.6C(65%)-3C
Informer,0.07558943703770638,5.6C(65%)-3C
Informer,0.051232047379016876,5.6C(65%)-3C
Informer,0.0581353148445487,5.6C(65%)-3C
Informer,0.062855688855052,5.6C(65%)-3C
Informer,0.04619590286165476,5.6C(65%)-3C
Informer,0.05374378524720669,5.6C(65%)-3C
Informer,0.06255130376666784,5.6C(65%)-3C
Informer,0.04297666624188423,5.6C(65%)-3C
Informer,0.05542319547384977,5.6C(65%)-3C
Informer,0.056317467242479324,5.6C(65%)-3C
Informer,0.0460921311751008,5.6C(65%)-3C
Informer,0.0518196327611804,5.6C(65%)-3C
Informer,0.04940329119563103,5.6C(65%)-3C
Informer,0.04222948383539915,5.6C(65%)-3C
Informer,0.04968690872192383,5.6C(65%)-3C
Informer,0.04412326589226723,5.6C(65%)-3C
Informer,0.06049329414963722,5.6C(65%)-3C
Informer,0.06667384877800941,5.6C(65%)-3C
Informer,0.0487870778888464,5.6C(65%)-3C
Informer,0.051768298260867596,5.6C(65%)-3C
Informer,0.06097421795129776,5.6C(65%)-3C
Informer,0.04659543838351965,5.6C(65%)-3C
Informer,0.053012071177363396,5.6C(65%)-3C
Informer,0.06474439427256584,5.6C(65%)-3C
Informer,0.04865625221282244,5.6C(65%)-3C
Informer,0.049578605219721794,5.6C(65%)-3C
Informer,0.06462934613227844,5.6C(65%)-3C
Informer,0.04234318621456623,5.6C(65%)-3C
Informer,0.0429041413590312,5.6C(65%)-3C
Informer,0.059010705910623074,5.6C(65%)-3C
Informer,0.04324412252753973,5.6C(65%)-3C
Informer,0.05485313944518566,5.6C(65%)-3C
Informer,0.05500290263444185,5.6C(65%)-3C
Informer,0.037843719124794006,5.6C(65%)-3C
Informer,0.04828029777854681,5.6C(65%)-3C
Informer,0.04093105625361204,5.6C(65%)-3C
Informer,0.043449985794723034,5.6C(65%)-3C
Informer,0.049416341818869114,5.6C(65%)-3C
Informer,0.032881212420761585,5.6C(65%)-3C
Informer,0.03911078814417124,5.6C(65%)-3C
Informer,0.05248824413865805,5.6C(65%)-3C
Informer,0.04932708851993084,5.6C(65%)-3C
Informer,0.04979205410927534,5.6C(65%)-3C
Informer,0.05091495718806982,5.6C(65%)-3C
Informer,0.04562905337661505,5.6C(65%)-3C
Informer,0.056960830464959145,5.6C(65%)-3C
Informer,0.055145302787423134,5.6C(65%)-3C
Informer,0.04806795995682478,5.6C(65%)-3C
Informer,0.048154911026358604,5.6C(65%)-3C
Informer,0.05203106813132763,5.6C(65%)-3C
Informer,0.04315785877406597,5.6C(65%)-3C
Informer,0.05835334863513708,5.6C(65%)-3C
Informer,0.055888635106384754,5.6C(65%)-3C
Informer,0.04992686305195093,5.6C(65%)-3C
Informer,0.050047471188008785,5.6C(65%)-3C
Informer,0.06056404486298561,5.6C(65%)-3C
Informer,0.04522240813821554,5.6C(65%)-3C
Informer,0.05858045630156994,5.6C(65%)-3C
Informer,0.052327319979667664,5.6C(65%)-3C
Informer,0.04562149569392204,5.6C(65%)-3C
Informer,0.05824870057404041,5.6C(65%)-3C
Informer,0.05434324871748686,5.6C(65%)-3C
Informer,0.0545539828017354,5.6C(65%)-3C
Informer,0.0542145948857069,5.6C(65%)-3C
Informer,0.047627467662096024,5.6C(65%)-3C
Informer,0.05854729190468788,5.6C(65%)-3C
Informer,0.05559127405285835,5.6C(65%)-3C
Informer,0.05810587573796511,5.6C(65%)-3C
Informer,0.06416239775717258,5.6C(65%)-3C
Informer,0.057561881840229034,5.6C(65%)-3C
Informer,0.0530597185716033,5.6C(65%)-3C
Informer,0.06089143268764019,5.6C(65%)-3C
Informer,0.062082854099571705,5.6C(65%)-3C
Informer,0.04650049563497305,5.6C(65%)-3C
Informer,0.06710758991539478,5.6C(65%)-3C
Informer,0.06384628638625145,5.6C(65%)-3C
Informer,0.0583384046331048,5.6C(65%)-3C
Informer,0.06209930498152971,5.6C(65%)-3C
Informer,0.06737215630710125,5.6C(65%)-3C
Informer,0.0597576592117548,5.6C(65%)-3C
Informer,0.05973914731293917,5.6C(65%)-3C
Informer,0.08205596916377544,5.6C(65%)-3C
Informer,0.05973729956895113,5.6C(65%)-3C
Informer,0.0635907556861639,5.6C(65%)-3C
Informer,0.05860786512494087,5.6C(65%)-3C
Informer,0.06002396810799837,5.6C(65%)-3C
Informer,0.05850635189563036,5.6C(65%)-3C
Informer,0.05294715706259012,5.6C(65%)-3C
Informer,0.0561258215457201,5.6C(65%)-3C
Informer,0.061839315108954906,5.6C(65%)-3C
Informer,0.05593589786440134,5.6C(65%)-3C
Informer,0.056255429051816463,5.6C(65%)-3C
Informer,0.06400717701762915,5.6C(65%)-3C
Informer,0.05753699131309986,5.6C(65%)-3C
Informer,0.06780759803950787,5.6C(65%)-3C
Informer,0.07217585481703281,5.6C(65%)-3C
Informer,0.05479302164167166,5.6C(65%)-3C
Informer,0.06404483783990145,5.6C(65%)-3C
Informer,0.07734434120357037,5.6C(65%)-3C
Informer,0.06225837394595146,5.6C(65%)-3C
Informer,0.06188219878822565,5.6C(65%)-3C
Informer,0.06816433183848858,5.6C(65%)-3C
Informer,0.057380326092243195,5.6C(65%)-3C
Informer,0.059798204340040684,5.6C(65%)-3C
Informer,0.08287736214697361,5.6C(65%)-3C
Informer,0.05807087570428848,5.6C(65%)-3C
Informer,0.058484841138124466,5.6C(65%)-3C
Informer,0.06605796702206135,5.6C(65%)-3C
Informer,0.060731181874871254,5.6C(65%)-3C
Informer,0.06643248908221722,5.6C(65%)-3C
Informer,0.05630499962717295,5.6C(65%)-3C
Informer,0.05333472974598408,5.6C(65%)-3C
Informer,0.05843713693320751,5.6C(65%)-3C
Informer,0.07147577963769436,5.6C(65%)-3C
Informer,0.06103427615016699,5.6C(65%)-3C
Informer,0.06979004107415676,5.6C(65%)-3C
Informer,0.06676347367465496,5.6C(65%)-3C
Informer,0.06440798752009869,5.6C(65%)-3C
Informer,0.07362958043813705,5.6C(65%)-3C
Informer,0.05311055574566126,5.6C(65%)-3C
Informer,0.07126122526824474,5.6C(65%)-3C
Informer,0.07276256382465363,5.6C(65%)-3C
Informer,0.05388218816369772,5.6C(65%)-3C
Informer,0.06296030059456825,5.6C(65%)-3C
Informer,0.05996565613895655,5.6C(65%)-3C
Informer,0.05316175799816847,5.6C(65%)-3C
Informer,0.05771153885871172,5.6C(65%)-3C
Informer,0.0544031597673893,5.6C(65%)-3C
Informer,0.05435808189213276,5.6C(65%)-3C
Informer,0.05941358953714371,5.6C(65%)-3C
Informer,0.053306383080780506,5.6C(65%)-3C
Informer,0.056614676490426064,5.6C(65%)-3C
Informer,0.05431742127984762,5.6C(65%)-3C
Informer,0.05093235056847334,5.6C(65%)-3C
Informer,0.07030642405152321,5.6C(65%)-3C
Informer,0.05917507316917181,5.6C(65%)-3C
Informer,0.04813600983470678,5.6C(65%)-3C
Informer,0.05335208121687174,5.6C(65%)-3C
Informer,0.05582577362656593,5.6C(65%)-3C
Informer,0.052729527465999126,5.6C(65%)-3C
Informer,0.06545217707753181,5.6C(65%)-3C
Informer,0.05847140122205019,5.6C(65%)-3C
Informer,0.04740250203758478,5.6C(65%)-3C
Informer,0.057327079586684704,5.6C(65%)-3C
Informer,0.06202289927750826,5.6C(65%)-3C
Informer,0.0588408624753356,5.6C(65%)-3C
Informer,0.05841303616762161,5.6C(65%)-3C
Informer,0.05571569222956896,5.6C(65%)-3C
Informer,0.056047637946903706,5.6C(65%)-3C
Informer,0.06007816269993782,5.6C(65%)-3C
Informer,0.07843771204352379,5.6C(65%)-3C
Informer,0.0863984152674675,5.6C(65%)-3C
Informer,0.0787843856960535,5.6C(65%)-3C
Informer,0.07521339505910873,5.6C(65%)-3C
Informer,0.08187525160610676,5.6C(65%)-3C
Informer,0.07753031328320503,5.6C(65%)-3C
Informer,0.08309560641646385,5.6C(65%)-3C
Informer,0.0842102337628603,5.6C(65%)-3C
Informer,0.07484514638781548,5.6C(65%)-3C
Informer,0.07908824644982815,5.6C(65%)-3C
Informer,0.07985404692590237,5.6C(65%)-3C
Informer,0.07377932593226433,5.6C(65%)-3C
Informer,0.07097724825143814,5.6C(65%)-3C
Informer,0.08197281323373318,5.6C(65%)-3C
Informer,0.07066104747354984,5.6C(65%)-3C
Informer,0.0788154024630785,5.6C(65%)-3C
Informer,0.0768325999379158,5.6C(65%)-3C
Informer,0.06981213949620724,5.6C(65%)-3C
Informer,0.07177966274321079,5.6C(65%)-3C
Informer,0.07328835874795914,5.6C(65%)-3C
Informer,0.06435054540634155,5.6C(65%)-3C
Informer,0.07275969348847866,5.6C(65%)-3C
Informer,0.06991035304963589,5.6C(65%)-3C
Informer,0.06388648226857185,5.6C(65%)-3C
Informer,0.07628790847957134,5.6C(65%)-3C
Informer,0.07024266012012959,5.6C(65%)-3C
Informer,0.06331314705312252,5.6C(65%)-3C
Informer,0.070278350263834,5.6C(65%)-3C
Informer,0.0663441251963377,5.6C(65%)-3C
Informer,0.054976693354547024,5.6C(65%)-3C
Informer,0.06491478346288204,5.6C(65%)-3C
Informer,0.07039715349674225,5.6C(65%)-3C
Informer,0.05118357576429844,5.6C(65%)-3C
Informer,0.06101135537028313,5.6C(65%)-3C
Informer,0.06442452408373356,5.6C(65%)-3C
Informer,0.054368771612644196,5.6C(65%)-3C
Informer,0.07005189172923565,5.6C(65%)-3C
Informer,0.05999959725886583,5.6C(65%)-3C
Informer,0.05349546670913696,5.6C(65%)-3C
Informer,0.06818304769694805,5.6C(65%)-3C
Informer,0.05865437537431717,5.6C(65%)-3C
Informer,0.06741832010447979,5.6C(65%)-3C
Informer,0.07543335296213627,5.6C(65%)-3C
Informer,0.05808170512318611,5.6C(65%)-3C
Informer,0.0630174782127142,5.6C(65%)-3C
Informer,0.06914481706917286,5.6C(65%)-3C
Informer,0.05281934514641762,5.6C(65%)-3C
Informer,0.07001973129808903,5.6C(65%)-3C
Informer,0.060654071159660816,5.6C(65%)-3C
Informer,0.05538567528128624,5.6C(65%)-3C
Informer,0.066640829667449,5.6C(65%)-3C
Informer,0.052463969215750694,5.6C(65%)-3C
Informer,0.06181713379919529,5.6C(65%)-3C
Informer,0.05833113007247448,5.6C(65%)-3C
Informer,0.06271309405565262,5.6C(65%)-3C
Informer,0.059062011539936066,5.6C(65%)-3C
Informer,0.061295715160667896,5.6C(65%)-3C
Informer,0.06128801591694355,5.6C(65%)-3C
Informer,0.05501843709498644,5.6C(65%)-3C
Informer,0.05930423550307751,5.6C(65%)-3C
Informer,0.06301190331578255,5.6C(65%)-3C
Informer,0.060552033595740795,5.6C(65%)-3C
Informer,0.061539627611637115,5.6C(65%)-3C
Informer,0.0638082455843687,5.6C(65%)-3C
Informer,0.0560291763395071,5.6C(65%)-3C
Informer,0.0528936805203557,5.6C(65%)-3C
Informer,0.05458962172269821,5.6C(65%)-3C
Informer,0.06244515813887119,5.6C(65%)-3C
Informer,0.05578435119241476,5.6C(65%)-3C
Informer,0.0515960855409503,5.6C(65%)-3C
Informer,0.051155317574739456,5.6C(65%)-3C
Informer,0.048323570750653744,5.6C(65%)-3C
Informer,0.052242706529796124,5.6C(65%)-3C
Informer,0.05970344506204128,5.6C(65%)-3C
Informer,0.0523294061422348,5.6C(65%)-3C
Informer,0.058031097054481506,5.6C(65%)-3C
Informer,0.055011031217873096,5.6C(65%)-3C
Informer,0.049494486302137375,5.6C(65%)-3C
Informer,0.055234769359230995,5.6C(65%)-3C
Informer,0.053887223824858665,5.6C(65%)-3C
Informer,0.0538761280477047,5.6C(65%)-3C
Informer,0.0589595902711153,5.6C(65%)-3C
Informer,0.051872340962290764,5.6C(65%)-3C
Informer,0.0496215857565403,5.6C(65%)-3C
Informer,0.05442226491868496,5.6C(65%)-3C
Informer,0.04532485734671354,5.6C(65%)-3C
Informer,0.05616031680256128,5.6C(65%)-3C
Informer,0.04912589583545923,5.6C(65%)-3C
Informer,0.049899681471288204,5.6C(65%)-3C
Informer,0.04554384667426348,5.6C(65%)-3C
Informer,0.04763566888868809,5.6C(65%)-3C
Informer,0.045625122264027596,5.6C(65%)-3C
Informer,0.049543699249625206,5.6C(65%)-3C
Informer,0.04999542701989412,5.6C(65%)-3C
Informer,0.04309968277812004,5.6C(65%)-3C
Informer,0.03789711371064186,5.6C(65%)-3C
Informer,0.03870887961238623,5.6C(65%)-3C
Informer,0.038780251517891884,5.6C(65%)-3C
Informer,0.03814655356109142,5.6C(65%)-3C
Informer,0.0372732812538743,5.6C(65%)-3C
Informer,0.04246725607663393,5.6C(65%)-3C
Informer,0.039670721627771854,5.6C(65%)-3C
Informer,0.04687416926026344,5.6C(65%)-3C
Informer,0.03312451858073473,5.6C(65%)-3C
Informer,0.032977075316011906,5.6C(65%)-3C
Informer,0.033079931512475014,5.6C(65%)-3C
Informer,0.03168787294998765,5.6C(65%)-3C
Informer,0.031389076728373766,5.6C(65%)-3C
Informer,0.033721244893968105,5.6C(65%)-3C
Informer,0.030278353486210108,5.6C(65%)-3C
Informer,0.03238052036613226,5.6C(65%)-3C
Informer,0.033143152482807636,5.6C(65%)-3C
Informer,0.03151896921917796,5.6C(65%)-3C
Informer,0.03142809262499213,5.6C(65%)-3C
Informer,0.02651919610798359,5.6C(65%)-3C
Informer,0.030612698756158352,5.6C(65%)-3C
Informer,0.027703373692929745,5.6C(65%)-3C
Informer,0.0305883027613163,5.6C(65%)-3C
Informer,0.03395192604511976,5.6C(65%)-3C
Informer,0.030020269099622965,5.6C(65%)-3C
Informer,0.03287065681070089,5.6C(65%)-3C
Informer,0.03165068989619613,5.6C(65%)-3C
Informer,0.03116705920547247,5.6C(65%)-3C
Informer,0.030116149224340916,5.6C(65%)-3C
Informer,0.031425878405570984,5.6C(65%)-3C
Informer,0.029511562082916498,5.6C(65%)-3C
Informer,0.029890824109315872,5.6C(65%)-3C
Informer,0.030300386250019073,5.6C(65%)-3C
Informer,0.02755478536710143,5.6C(65%)-3C
Informer,0.029418150428682566,5.6C(65%)-3C
Informer,0.0301067978143692,5.6C(65%)-3C
Informer,0.028785932809114456,5.6C(65%)-3C
Informer,0.02815099386498332,5.6C(65%)-3C
Informer,0.028915608767420053,5.6C(65%)-3C
Informer,0.02985290437936783,5.6C(65%)-3C
Informer,0.030014431104063988,5.6C(65%)-3C
Informer,0.030340532306581736,5.6C(65%)-3C
Informer,0.03067283658310771,5.6C(65%)-3C
Informer,0.032799098175019026,5.6C(65%)-3C
Informer,0.031765070743858814,5.6C(65%)-3C
Informer,0.02991683827713132,5.6C(65%)-3C
Informer,0.03365304507315159,5.6C(65%)-3C
Informer,0.03082511480897665,5.6C(65%)-3C
Informer,0.035420740488916636,5.6C(65%)-3C
Informer,0.03205658262595534,5.6C(65%)-3C
Informer,0.03666862566024065,5.6C(65%)-3C
Informer,0.03321240143850446,5.6C(65%)-3C
Informer,0.0376940225251019,5.6C(65%)-3C
Informer,0.034889204893261194,5.6C(65%)-3C
Informer,0.03772880742326379,5.6C(65%)-3C
Informer,0.03745712013915181,5.6C(65%)-3C
Informer,0.040017356630414724,5.6C(65%)-3C
Informer,0.04299551388248801,5.6C(65%)-3C
Informer,0.04408894898369908,5.6C(65%)-3C
Informer,0.04598992085084319,5.6C(65%)-3C
Informer,0.047428003046661615,5.6C(65%)-3C
Informer,0.04920957889407873,5.6C(65%)-3C
Informer,0.04929298162460327,5.6C(65%)-3C
MAGNet,0.05062524322420359,2C(2%)-5C
MAGNet,0.04380699386820197,2C(2%)-5C
MAGNet,0.06737776380032301,2C(2%)-5C
MAGNet,0.059827267192304134,2C(2%)-5C
MAGNet,0.06622763723134995,2C(2%)-5C
MAGNet,0.06969832349568605,2C(2%)-5C
MAGNet,0.06890019122511148,2C(2%)-5C
MAGNet,0.0686174863949418,2C(2%)-5C
MAGNet,0.05689924396574497,2C(2%)-5C
MAGNet,0.06873080413788557,2C(2%)-5C
MAGNet,0.07390051521360874,2C(2%)-5C
MAGNet,0.06364382617175579,2C(2%)-5C
MAGNet,0.06320757512003183,2C(2%)-5C
MAGNet,0.06444188114255667,2C(2%)-5C
MAGNet,0.05138145945966244,2C(2%)-5C
MAGNet,0.05733026098459959,2C(2%)-5C
MAGNet,0.049594747833907604,2C(2%)-5C
MAGNet,0.07387135736644268,2C(2%)-5C
MAGNet,0.06078349333256483,2C(2%)-5C
MAGNet,0.09181869402527809,2C(2%)-5C
MAGNet,0.07932350318878889,2C(2%)-5C
MAGNet,0.09901696816086769,2C(2%)-5C
MAGNet,0.05412251874804497,2C(2%)-5C
MAGNet,0.07464168593287468,2C(2%)-5C
MAGNet,0.055479973554611206,2C(2%)-5C
MAGNet,0.05712753348052502,2C(2%)-5C
MAGNet,0.09073691256344318,2C(2%)-5C
MAGNet,0.09123776666820049,2C(2%)-5C
MAGNet,0.07832407020032406,2C(2%)-5C
MAGNet,0.06089835241436958,2C(2%)-5C
MAGNet,0.07035186607390642,2C(2%)-5C
MAGNet,0.05942293908447027,2C(2%)-5C
MAGNet,0.06523834075778723,2C(2%)-5C
MAGNet,0.0562804089859128,2C(2%)-5C
MAGNet,0.06633286457508802,2C(2%)-5C
MAGNet,0.06649130955338478,2C(2%)-5C
MAGNet,0.07884309813380241,2C(2%)-5C
MAGNet,0.06261269096285105,2C(2%)-5C
MAGNet,0.06947877630591393,2C(2%)-5C
MAGNet,0.060481201857328415,2C(2%)-5C
MAGNet,0.07087728381156921,2C(2%)-5C
MAGNet,0.06076805107295513,2C(2%)-5C
MAGNet,0.06155521236360073,2C(2%)-5C
MAGNet,0.062403151765465736,2C(2%)-5C
MAGNet,0.06407343037426472,2C(2%)-5C
MAGNet,0.06217251066118479,2C(2%)-5C
MAGNet,0.07247626967728138,2C(2%)-5C
MAGNet,0.06539010815322399,2C(2%)-5C
MAGNet,0.06139487121254206,2C(2%)-5C
MAGNet,0.056249779649078846,2C(2%)-5C
MAGNet,0.08244554325938225,2C(2%)-5C
MAGNet,0.09694950096309185,2C(2%)-5C
MAGNet,0.1042830403894186,2C(2%)-5C
MAGNet,0.08461073786020279,2C(2%)-5C
MAGNet,0.09432913921773434,2C(2%)-5C
MAGNet,0.0941589679569006,2C(2%)-5C
MAGNet,0.08865380100905895,2C(2%)-5C
MAGNet,0.07697701081633568,2C(2%)-5C
MAGNet,0.08350674994289875,2C(2%)-5C
MAGNet,0.06851282715797424,2C(2%)-5C
MAGNet,0.09071543626487255,2C(2%)-5C
MAGNet,0.07407838478684425,2C(2%)-5C
MAGNet,0.07067889720201492,2C(2%)-5C
MAGNet,0.05750552751123905,2C(2%)-5C
MAGNet,0.04774651490151882,2C(2%)-5C
MAGNet,0.06253818515688181,2C(2%)-5C
MAGNet,0.05048840958625078,2C(2%)-5C
MAGNet,0.057484664022922516,2C(2%)-5C
MAGNet,0.05279670935124159,2C(2%)-5C
MAGNet,0.08206897601485252,2C(2%)-5C
MAGNet,0.07609067857265472,2C(2%)-5C
