,alpha-acc,Conditions
DA-Informer,0.9459459459459459,CY25-05
DA-Informer,0.9583333333333333,CY25-05
DA-Informer,0.9571428571428571,CY25-05
DA-Informer,0.9558823529411764,CY25-05
DA-Informer,0.9545454545454546,CY25-05
DA-Informer,0.953125,CY25-05
DA-Informer,0.935483870967742,CY25-05
DA-Informer,0.9333333333333333,CY25-05
DA-Informer,0.9482758620689655,CY25-05
DA-Informer,0.9107142857142857,CY25-05
DA-Informer,0.9259259259259259,CY25-05
DA-Informer,0.9230769230769231,CY25-05
DA-Informer,0.9199999999999999,CY25-05
DA-Informer,0.9166666666666667,CY25-05
DA-Informer,0.9130434782608696,CY25-05
DA-Informer,0.9318181818181819,CY25-05
DA-Informer,0.9285714285714286,CY25-05
DA-Informer,0.95,CY25-05
DA-Informer,0.9473684210526316,CY25-05
DA-Informer,0.9722222222222222,CY25-05
DA-Informer,0.9705882352941176,CY25-05
DA-Informer,0.96875,CY25-05
DA-Informer,0.9666666666666667,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,0.8201438848920863,CY25-05
DA-Informer,0.8695652173913044,CY25-05
DA-Informer,0.8759124087591241,CY25-05
DA-Informer,0.8713235294117647,CY25-05
DA-Informer,0.8592592592592592,CY25-05
DA-Informer,0.8843283582089552,CY25-05
DA-Informer,0.8796992481203008,CY25-05
DA-Informer,0.8712121212121212,CY25-05
DA-Informer,0.8702290076335878,CY25-05
DA-Informer,0.8730769230769231,CY25-05
DA-Informer,0.8798449612403101,CY25-05
DA-Informer,0.88671875,CY25-05
DA-Informer,0.8937007874015748,CY25-05
DA-Informer,0.9007936507936508,CY25-05
DA-Informer,0.904,CY25-05
DA-Informer,0.9153225806451613,CY25-05
DA-Informer,0.9186991869918699,CY25-05
DA-Informer,0.9262295081967213,CY25-05
DA-Informer,0.9297520661157025,CY25-05
DA-Informer,0.9333333333333333,CY25-05
DA-Informer,0.9369747899159664,CY25-05
DA-Informer,0.9533898305084745,CY25-05
DA-Informer,0.9444444444444444,CY25-05
DA-Informer,0.9482758620689655,CY25-05
DA-Informer,0.9565217391304348,CY25-05
DA-Informer,0.956140350877193,CY25-05
DA-Informer,0.9601769911504425,CY25-05
DA-Informer,0.9642857142857143,CY25-05
DA-Informer,0.963963963963964,CY25-05
DA-Informer,0.9727272727272727,CY25-05
DA-Informer,0.9770642201834863,CY25-05
DA-Informer,0.9722222222222222,CY25-05
DA-Informer,0.9813084112149533,CY25-05
DA-Informer,0.9764150943396226,CY25-05
DA-Informer,0.9714285714285714,CY25-05
DA-Informer,0.9663461538461537,CY25-05
DA-Informer,0.9271844660194175,CY25-05
DA-Informer,0.9264705882352942,CY25-05
DA-Informer,0.9207920792079207,CY25-05
DA-Informer,0.875,CY25-05
DA-Informer,0.8585858585858586,CY25-05
DA-Informer,0.8010204081632653,CY25-05
DA-Informer,0.8402061855670103,CY25-05
DA-Informer,0.828125,CY25-05
DA-Informer,0.7947368421052632,CY25-05
DA-Informer,0.803191489361702,CY25-05
DA-Informer,0.8172043010752688,CY25-05
DA-Informer,0.7989130434782609,CY25-05
DA-Informer,0.8131868131868132,CY25-05
DA-Informer,0.8111111111111111,CY25-05
DA-Informer,0.797752808988764,CY25-05
DA-Informer,0.8409090909090908,CY25-05
DA-Informer,0.8275862068965517,CY25-05
DA-Informer,0.8546511627906976,CY25-05
DA-Informer,0.8470588235294119,CY25-05
DA-Informer,0.8630952380952381,CY25-05
DA-Informer,0.8855421686746988,CY25-05
DA-Informer,0.8841463414634146,CY25-05
DA-Informer,0.9135802469135803,CY25-05
DA-Informer,0.9125000000000001,CY25-05
DA-Informer,0.8924050632911392,CY25-05
DA-Informer,0.9102564102564104,CY25-05
DA-Informer,0.9155844155844155,CY25-05
DA-Informer,0.9407894736842105,CY25-05
DA-Informer,0.94,CY25-05
DA-Informer,0.9527027027027026,CY25-05
DA-Informer,0.9452054794520548,CY25-05
DA-Informer,0.9375,CY25-05
DA-Informer,0.9295774647887324,CY25-05
DA-Informer,0.9285714285714286,CY25-05
DA-Informer,0.9420289855072463,CY25-05
DA-Informer,0.9485294117647058,CY25-05
DA-Informer,0.9477611940298507,CY25-05
DA-Informer,0.9696969696969697,CY25-05
DA-Informer,0.9538461538461539,CY25-05
DA-Informer,0.953125,CY25-05
DA-Informer,0.9603174603174602,CY25-05
DA-Informer,0.935483870967742,CY25-05
DA-Informer,0.9426229508196722,CY25-05
DA-Informer,0.9333333333333333,CY25-05
DA-Informer,0.9322033898305084,CY25-05
DA-Informer,0.9396551724137931,CY25-05
DA-Informer,0.9298245614035088,CY25-05
DA-Informer,0.9285714285714286,CY25-05
DA-Informer,0.9272727272727272,CY25-05
DA-Informer,0.9259259259259259,CY25-05
DA-Informer,0.9245283018867925,CY25-05
DA-Informer,0.9230769230769231,CY25-05
DA-Informer,0.9215686274509804,CY25-05
DA-Informer,0.9099999999999999,CY25-05
DA-Informer,0.9081632653061225,CY25-05
DA-Informer,0.90625,CY25-05
DA-Informer,0.8936170212765957,CY25-05
DA-Informer,0.8913043478260869,CY25-05
DA-Informer,0.8999999999999999,CY25-05
DA-Informer,0.8977272727272727,CY25-05
DA-Informer,0.8837209302325582,CY25-05
DA-Informer,0.8809523809523809,CY25-05
DA-Informer,0.8658536585365854,CY25-05
DA-Informer,0.85,CY25-05
DA-Informer,0.8717948717948718,CY25-05
DA-Informer,0.8552631578947368,CY25-05
DA-Informer,0.8513513513513513,CY25-05
DA-Informer,0.8333333333333333,CY25-05
DA-Informer,0.8428571428571429,CY25-05
DA-Informer,0.8529411764705883,CY25-05
DA-Informer,0.8484848484848485,CY25-05
DA-Informer,0.84375,CY25-05
DA-Informer,0.8064516129032258,CY25-05
DA-Informer,0.8,CY25-05
DA-Informer,0.8275862068965518,CY25-05
DA-Informer,0.8571428571428572,CY25-05
DA-Informer,0.8333333333333333,CY25-05
DA-Informer,0.8461538461538461,CY25-05
DA-Informer,0.86,CY25-05
DA-Informer,0.8541666666666667,CY25-05
DA-Informer,0.8695652173913043,CY25-05
DA-Informer,0.8636363636363636,CY25-05
DA-Informer,0.9047619047619048,CY25-05
DA-Informer,0.875,CY25-05
DA-Informer,0.868421052631579,CY25-05
DA-Informer,0.8888888888888888,CY25-05
DA-Informer,0.8823529411764706,CY25-05
DA-Informer,0.90625,CY25-05
DA-Informer,0.9333333333333333,CY25-05
DA-Informer,0.9285714285714286,CY25-05
DA-Informer,0.9230769230769231,CY25-05
DA-Informer,0.9583333333333333,CY25-05
DA-Informer,0.9545454545454546,CY25-05
DA-Informer,0.95,CY25-05
DA-Informer,0.9444444444444444,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,1.0,CY25-05
DA-Informer,0.99,CY45-05
DA-Informer,0.9333333333333333,CY45-05
DA-Informer,0.89,CY45-05
DA-Informer,0.9266666666666666,CY45-05
DA-Informer,0.9266666666666666,CY45-05
DA-Informer,0.9099999999999999,CY45-05
DA-Informer,0.9133333333333333,CY45-05
DA-Informer,0.8833333333333333,CY45-05
DA-Informer,0.8533333333333333,CY45-05
DA-Informer,0.8466666666666667,CY45-05
DA-Informer,0.8366666666666667,CY45-05
DA-Informer,0.8166666666666667,CY45-05
DA-Informer,0.7433333333333334,CY45-05
DA-Informer,0.6966666666666667,CY45-05
DA-Informer,0.6599999999999999,CY45-05
DA-Informer,0.6666666666666667,CY45-05
DA-Informer,0.6566666666666667,CY45-05
DA-Informer,0.7066666666666667,CY45-05
DA-Informer,0.7333333333333334,CY45-05
DA-Informer,0.7866666666666666,CY45-05
DA-Informer,0.8366666666666667,CY45-05
DA-Informer,0.9033333333333333,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,0.32,CY45-05
DA-Informer,0.2866666666666666,CY45-05
DA-Informer,0.31666666666666665,CY45-05
DA-Informer,0.2866666666666667,CY45-05
DA-Informer,0.2833333333333333,CY45-05
DA-Informer,0.99,CY45-05
DA-Informer,0.99,CY45-05
DA-Informer,0.7333333333333333,CY45-05
DA-Informer,0.35333333333333333,CY45-05
DA-Informer,0.23333333333333334,CY45-05
DA-Informer,0.21333333333333332,CY45-05
DA-Informer,0.7,CY45-05
DA-Informer,0.7866666666666666,CY45-05
DA-Informer,0.8833333333333333,CY45-05
DA-Informer,0.9766666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9933333333333333,CY45-05
DA-Informer,0.9933333333333333,CY45-05
DA-Informer,0.99,CY45-05
DA-Informer,0.98,CY45-05
DA-Informer,0.9933333333333333,CY45-05
DA-Informer,0.9933333333333333,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,0.9966666666666666,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
DA-Informer,1.0,CY45-05
