scaled_SOH,First principal component,Second principal component
0.8548249911747277,9.733932,1.1201637
0.8535657919332937,9.749938,1.1553215
0.852228442754132,9.829472,0.96029586
0.8518131456630813,9.8050375,1.0758564
0.8508786823700494,9.912835,1.0063118
0.8491196750583939,9.905476,0.9522245
0.8487766212237314,9.885872,1.0419979
0.8477685755076918,9.939767,0.9596487
0.8466668000851268,9.891209,0.94322276
0.8459639647899021,9.972223,0.9182059
0.8449475373256452,9.96598,0.8110646
0.8437983649702231,10.025304,0.79674333
0.8422046490813266,10.056196,0.66922086
0.8408706119481791,10.136585,0.6261675
0.8395582525746861,10.198308,0.6321543
0.8389513948728123,10.271365,0.6009207
0.8382471008425197,10.291017,0.5103681
0.8368701864638565,10.326804,0.4714892
0.8359454560425058,10.243128,0.5777922
0.8350921677689409,10.3186245,0.5156661
0.8335878053813665,10.28128,0.49115682
0.8322412853022294,10.340317,0.44473085
0.8302771104903484,10.302557,0.36572775
0.8298382823286967,10.349981,0.3881276
0.8286151449312328,10.469047,0.19354263
0.8277463845004738,10.549581,0.14820762
0.8267441378541707,10.476931,0.25548926
0.824850998657351,10.5370655,0.12126678
0.8238720798152871,10.539126,0.12463
0.8226567741511788,10.449273,0.14761043
0.8208430044902586,10.509444,0.07200441
0.8199419486216472,10.553586,0.072830975
0.8187730594291209,10.550464,0.018162234
0.8170753548608453,10.534726,-0.02592931
0.8156747181020638,10.5597105,-0.041363347
0.8149118594458543,10.684977,-0.097450696
0.8134441926150252,10.631286,-0.15414101
0.8116051700978503,10.668295,-0.2158769
0.809941805587891,10.618895,-0.17878124
0.8086688201043823,10.628406,-0.28470033
0.8071025093038078,10.786019,-0.33189303
0.8057191143152534,10.770749,-0.48366466
0.8032877377489683,10.746775,-0.4171506
0.8,10.901167,-0.5832872
1.0,-0.84822595,2.024088
0.9984277710787193,-1.0292485,2.0699
0.9975002502746487,-0.9166977,1.9053735
0.9974475969074797,-0.64998543,2.0634809
0.9954059408122007,-0.5829263,2.087648
0.9957492893117992,-0.40726483,1.9653202
0.995275978485187,-0.3444302,2.0698643
0.9928288774591527,-0.6800219,2.001751
0.9932081061788136,-0.14143044,1.9101408
0.9924743090000196,-0.055528633,1.9022777
0.9894710303321049,-0.39005208,1.8061779
0.9897145179243483,-0.055617824,1.8020406
0.9887411214737766,0.07155405,1.7357877
0.9866971330085983,-0.026846675,1.7349923
0.9859220144506111,0.12640099,1.7985857
0.9852370927910102,0.4495562,1.6305437
0.983701073951312,0.33369547,1.7454109
0.9833690543277879,0.68709046,1.5470756
0.9825767191767828,0.42305046,1.7351896
0.9810408108095746,0.54302746,1.6703994
0.9800991829796935,0.89229596,1.5294291
0.9778402539473146,0.8317923,1.6178042
0.9772729668183895,1.0646257,1.5700223
0.9758411414303984,1.1616107,1.4727058
0.973639528949036,1.0377527,1.2856718
0.9736796289070347,1.1916777,1.4590498
0.9728981787972049,1.5893228,1.3304852
0.9697656027280265,1.3853714,1.2124631
0.9698095905202562,1.7995188,1.1668947
0.96894594101286,1.989269,1.1683507
0.9661290549511017,1.6952424,1.165608
0.9660965085496216,1.976178,1.0377209
0.9650676825270829,2.0093803,1.0229818
0.9622669034346271,1.9733078,0.9942913
0.9622410217529049,2.2669146,1.069651
0.9611209987447525,2.308362,1.0307732
0.9587199974221011,2.2969139,0.85255057
0.9582204688284442,2.6193223,1.0626001
0.9564305204122511,2.5249531,1.0241954
0.9542887816866611,2.5983768,0.8995769
0.9536496252010717,2.9537659,0.8941327
0.9526658972387386,2.8469725,0.9465212
0.9507162149373931,2.8942597,0.9345578
0.949511216800955,3.1410751,0.9447404
0.948088276668674,3.268541,0.9949061
0.9467873043893957,3.3249965,0.7869654
0.9460543972143258,3.3781142,0.8550989
0.9437710288663995,3.2293015,0.8310123
0.9435212101113011,3.533222,0.7883837
0.9419378717029758,3.6312516,0.7530446
0.9394763298997342,3.5597637,0.7151412
0.9383018797407676,3.9198382,0.6786589
0.9372710531547878,3.9489007,0.6319824
0.9356360602995574,3.9612594,0.5683793
0.9347053186778141,4.133073,0.58794296
0.9327764098724816,4.1153398,0.61448586
0.9316115101380915,4.025897,0.58956766
0.9297300422655301,4.3104997,0.47664025
0.927640154814592,4.3859754,0.48214644
0.9271455025700103,4.379296,0.5185171
0.9260883524123475,4.8192964,0.36175925
0.9235080449023684,4.5964174,0.3306371
0.9222082940442851,4.735923,0.250513
0.9199305131148429,5.2834086,0.13101746
0.9191670486265984,5.325438,0.062472727
0.9175528059281219,5.193874,0.09179232
0.9166756730271957,5.2048225,0.17708784
0.9150230294687391,4.9921026,-0.00199795
0.9138792688787452,5.0628734,-0.031394534
0.9111826385044179,5.3800697,-0.092880696
0.9096465231957844,5.531259,-0.15747482
0.9094193606368842,5.6714287,-0.17421016
0.9065231827143104,6.21146,-0.31443852
0.905013948007663,6.350501,-0.37472737
0.9041832882382554,6.178479,-0.49472845
0.9018017503012399,6.625494,-0.6185507
0.9009353347878153,6.6625843,-0.52771616
0.8999321325481924,6.097074,-0.443179
0.8974028228739797,6.7123604,-0.5657964
0.8956508661027675,6.724057,-0.62993956
0.8946914981025028,6.491397,-0.6428938
0.8912871529487272,7.211721,-0.79578626
0.8900574603208488,7.115464,-0.64346707
0.8875910297209275,6.91859,-0.8282758
0.8872420486802786,7.244121,-0.9372783
0.884191277733224,7.5960393,-0.9677255
0.8841352572890295,7.0573683,-0.9728654
0.8822612081887686,6.910303,-1.0735525
0.8790887307884061,7.831013,-1.2466967
0.877731387976056,7.731416,-1.3943968
0.8751783033771877,7.650079,-1.338145
0.8735207554625458,8.154755,-1.4429774
0.8727904669522791,8.081201,-1.3684963
0.8702780424536135,7.944164,-1.343496
0.8692192927787682,8.544849,-1.475779
0.8666673969261326,8.446833,-1.4120717
0.8649099383137175,7.901259,-1.4780214
0.8624120152743311,8.382708,-1.6985945
0.8593906953595986,8.960005,-1.7406749
0.8589125953171429,8.601366,-1.8359498
0.8564265099496658,8.903749,-1.9212426
0.8540506730155258,9.229218,-1.8882626
0.8522903078874526,9.259243,-2.0700843
0.8500438886976279,9.109364,-1.9441471
0.8478716447832074,9.494718,-2.1497653
0.8454554153723622,9.427229,-2.1825821
0.8437019337695949,9.340529,-2.2347298
0.8415876210066646,9.504881,-2.2128296
0.83900287592567,9.79716,-2.2683048
0.8373682440509709,9.65147,-2.3714507
0.8357126877530541,9.741865,-2.2669656
0.8328880773327347,9.592743,-2.5126653
0.830410207384249,9.894735,-2.5274506
0.8279558385131188,9.769865,-2.4555445
0.8255009966330163,10.027522,-2.5375855
0.823112251532977,9.998557,-2.565955
0.8207528205416097,10.026791,-2.5994375
0.8185258694052725,10.0810375,-2.5310228
0.8162017398203568,10.104324,-2.5499456
0.8131715572111977,10.160749,-2.6244502
0.8108373575142159,10.222994,-2.621564
0.808352255507497,10.413035,-2.6078236
0.806777023601623,10.325217,-2.7075212
0.804141367818094,10.379732,-2.6217728
0.8021566221707335,10.392517,-2.635577
0.8,10.590803,-2.6300173
1.0,-4.0384727,-1.3063668
0.9984882613101842,-3.8917522,-1.0859183
0.999081387176984,-4.027163,-0.9492327
0.9993724834921682,-3.782102,-0.831474
0.9977791358966229,-2.3512967,-0.7094977
0.998853497990447,-3.1647599,-0.7272023
0.999176035830611,-2.2345724,-0.61580217
0.9972538396990147,-2.0288427,-0.42139354
0.9981962192744681,-1.9602726,-0.39232996
0.9967031976019121,-1.4614991,-0.3974125
0.9954158804566824,-1.8167889,0.29524893
0.9974230500200132,-1.5485237,0.40299287
0.9972995878249413,-1.4774922,0.47411382
0.9970028112942246,-1.6123153,0.42931023
0.9965147428992445,-1.1914504,-0.070298955
0.9958030955642643,-1.2738594,-0.08566115
0.9961050219999346,-1.790388,0.04875414
0.9959106779036728,-1.4004458,0.24179262
0.9937314608577468,-1.546554,0.3615307
0.9952051291403482,-1.2515624,0.29549226
0.9951976635458675,-1.0783324,0.5430107
0.9934001935162227,-1.3436766,0.22231527
0.9943712805710054,-1.2490503,0.43564695
0.9943169119520043,-1.0453911,0.39645132
0.9921405320676744,-1.3116684,0.30069578
0.9929099154938308,-1.0767792,0.4759066
0.992847132613647,-0.9913618,0.61389554
0.9910450341511174,-1.2079334,0.6856306
0.99089475297161,-0.94548297,1.1270585
0.9906677034434891,-0.84414476,1.0845625
0.988364496838082,-1.4018621,1.2860413
0.9916255415723132,-0.9934949,1.3579994
0.9912430580135614,-1.1224557,1.3798897
0.9890782477383581,-1.0347956,1.394174
0.9890324996124314,-0.7236935,1.117865
0.9885418032339166,-0.72518593,0.84698373
0.989519831464941,-0.8166355,1.2201793
0.9893361112572738,-0.83572865,1.1953433
0.987262688225638,-0.7991273,1.2706748
0.9880165070363083,-0.55538535,1.4013911
0.98655198661119,-0.29422322,1.3667067
0.9845199970396885,-0.635452,1.4658093
0.9854250412773131,-0.4573531,1.4472849
0.9854244107969584,-0.26984397,1.4956639
0.9848867053318074,-0.53082085,1.598228
0.9818041233650894,-0.3308764,1.4175513
0.9788355404957826,-0.49869695,1.5415436
0.9834607797321425,-0.43012097,1.7732295
0.9842496196641992,-0.32427648,1.8269696
0.984151080593243,-0.4993568,1.8214226
0.9829225483756675,-1.4251951,1.6391579
0.9828132823001714,-2.0331578,1.8421985
0.960476974892661,-0.65826416,1.6580067
0.9702250923874683,0.28563842,1.6994271
0.980155881259219,0.2701058,1.914162
0.979851955847284,0.4563755,1.8725598
0.9786793713957661,0.06346642,1.6691631
0.9797602518904542,-0.9647996,1.6429769
0.9767066955894128,-1.3697802,1.4378211
0.9760736049281644,-1.650083,1.4432074
0.9771115788777768,-1.5305562,1.6187587
0.9761127271180265,-1.4912858,1.567616
0.9767663245947381,-1.913725,1.6628894
0.9768313156292486,-2.1459818,1.7425524
0.9750750684085917,-2.348445,1.8951535
0.9752187236520344,-2.2553563,2.0791888
0.9745353639671757,-2.1140933,1.8858539
0.9733908594608025,-1.9289949,1.8902651
0.9733421681111639,-1.8161852,1.8426043
0.9733011544802376,-1.8257996,1.7661828
0.9723489943573187,-1.8465029,1.8346411
0.972112584847483,-1.2785943,1.7665389
0.9675176329740519,1.8139024,1.7446526
0.9704659189424993,2.050289,1.8517071
0.9687124065040353,2.2311869,1.8798816
0.9678557361662445,2.2883615,2.0344458
0.9684876697192719,2.5161304,1.9877654
0.966793574898444,2.5783317,2.1378744
0.9663041394806386,2.4101605,1.9530278
0.9645892222358989,2.7613866,1.9869798
0.9668371133969591,2.691789,2.0307343
0.963390767466648,2.6593602,1.9507936
0.9651949694944731,2.8422089,1.9625816
0.964681241064635,2.8064039,2.0641634
0.9628300305025805,2.6088765,2.025544
0.9634404050892257,2.727895,2.0246158
0.9628633675196083,2.7262447,2.0849102
0.9571894275132317,3.0222313,2.0711486
0.9615354555599147,3.4516954,2.3155348
0.9611445591209974,3.3827143,2.127018
0.9579511341413538,3.3106134,2.1316931
0.9601686325908951,3.3482857,2.1210973
0.9567381667234002,3.2762961,2.098974
0.9583999761257123,3.2989275,2.090608
0.958033583073771,3.4102898,2.0240045
0.9562139219401684,3.372768,2.1334007
0.956605449135644,3.4846857,2.1191
0.9562416851720508,3.468847,2.152393
0.9540881266878977,3.440666,2.1067517
0.9545497988738207,3.580669,2.1535327
0.9543070790363691,3.5583458,2.0446837
0.95267355930967,3.4766395,2.108155
0.952830674866761,3.7968304,2.3036215
0.952094944066081,3.7174025,2.237456
0.951128587823586,3.562747,2.1550348
0.9509480200176925,3.7920156,2.1883485
0.9503900169151397,4.1084275,2.2195625
0.949520938046349,3.9734907,2.275695
0.9491247835228025,4.063913,2.2204218
0.947669096451533,4.2054343,2.2145798
0.9474094446074988,4.241131,2.2717657
0.9471175086338981,4.246482,2.393173
0.9458159924229224,4.31742,2.3652008
0.9451454633078994,4.330688,2.3278058
0.9450106436279324,4.363745,2.3807647
0.9434203453182148,4.404976,2.4005392
0.9440181010909845,4.4359827,2.3222828
0.9431690016732479,4.487682,2.3517053
0.9414376790497919,4.521494,2.3807847
0.9418570751709944,4.725038,2.4307797
0.9408481268870588,4.61033,2.4225526
0.9397026751870684,4.6199565,2.4558294
0.9400130158839214,4.746045,2.5064342
0.9387930025165595,4.6906314,2.482221
0.9379727195864378,4.6705394,2.4843817
0.9381890435831035,4.805592,2.4693131
0.9334311913480183,5.1749454,2.3732033
0.9366840339452979,4.9859757,2.4461539
0.9363431959709123,4.990768,2.5112371
0.9346530976295294,5.3120723,2.498189
0.933012740947348,5.136073,2.5062194
0.9290697050241684,5.6297674,2.584564
0.9322419904983664,5.455992,2.5523405
0.9323199166917436,5.2713523,2.5893643
0.9317734817252323,5.433174,2.5380127
0.9304654471133927,5.450308,2.5201354
0.9304768045982877,5.466765,2.442784
0.930361017175758,5.4841886,2.4875243
0.9283436479722957,5.4700847,2.5117772
0.9287727193153902,5.5345707,2.4951992
0.9284495480487016,5.627737,2.5107343
0.9263570898134585,5.5997,2.5593922
0.926641244952401,5.357712,2.4569027
0.9260866078489384,5.4289927,2.4934678
0.9252876743388662,5.4376936,2.452667
0.9245509963445692,5.9713454,2.4966226
0.9234354114417571,6.2976174,2.5550914
0.9229403370547976,5.8997064,2.5005133
0.9225087644134733,6.290626,2.5246146
0.9207783344794915,6.592976,2.5404263
0.9212557289009896,6.0715246,2.591181
0.9203796764480882,6.510582,2.6116579
0.9189758264993486,6.624814,2.5745168
0.9191010681810294,6.26547,2.6467774
0.9185968459365865,6.718871,2.6426075
0.9165991394709162,6.5728498,2.5376527
0.9163434649562227,6.5567036,2.623999
0.9158682565927769,6.6678634,2.6088479
0.9149228188929862,6.6173234,2.5458095
0.9147243000740019,6.7376065,2.5397718
0.913919695186907,6.9624295,2.5678318
0.9127042793176459,6.74868,2.5193524
0.9130115471593119,7.011137,2.534183
0.9107208647220728,7.118678,2.5000732
0.9104219227564933,6.8917646,2.5965085
0.9103060322180175,7.158291,2.567893
0.908031453545353,7.411578,2.5123215
0.9079737262926866,7.048456,2.5092373
0.9074309534153386,7.3025517,2.5382154
0.906392988304236,7.519763,2.51077
0.906382829910483,7.2096515,2.5491652
0.9054585692798036,7.523298,2.5261133
0.9037107775667077,7.511183,2.400615
0.9025992230242941,7.431564,2.4552152
0.9031686351697146,7.6664343,2.4791412
0.9012824441802451,7.559838,2.383312
0.9016231274807118,7.567439,2.3263664
0.9009433341344951,7.754641,2.3963985
0.8992129071466834,7.8442707,2.4197102
0.8997257174763321,7.826102,2.4199226
0.8987280559692141,7.9591694,2.401223
0.8972729367721892,7.813985,2.3213336
0.8973183784964481,7.9398794,2.3332846
0.8956065713022902,7.979964,2.3593888
0.8950677521849237,7.8716674,2.3183532
0.8939728022559648,7.9973845,2.2498407
0.8936430904921382,8.158008,2.3089683
0.8927168853893367,8.04456,2.2334828
0.8923337065344928,8.218229,2.2164428
0.8910421292276137,8.27749,2.176994
0.8904383058179726,8.249862,2.1704373
0.8897397630466272,8.344285,2.227545
0.8884368960167607,8.467545,2.1482139
0.8881691186361921,8.313823,2.2039878
0.887519099282802,8.46432,2.1399415
0.8852467773762672,8.542175,2.0683782
0.8854158934198298,8.4702015,2.1762462
0.8843475886512829,8.637485,2.1518877
0.8825027736716353,8.5803385,2.0571272
0.882705299281659,8.521442,2.1325965
0.8830510558866624,8.699267,2.0736716
0.8798431305954026,8.682284,2.0517538
0.8802291377733331,8.762267,2.0138204
0.8802797824336035,8.873374,2.001225
0.8770134345935849,8.833933,1.9202623
0.8775313182277704,8.975996,1.8563433
0.8769951919096761,9.025029,1.8682904
0.8751592684707321,8.972753,1.7556626
0.8752557496420257,9.010874,1.8688309
0.8741396697826734,9.049745,1.8947747
0.8720979033464189,9.057968,1.7711086
0.8720399227231425,9.065487,1.7685089
0.8719000150077894,9.11883,1.7248328
0.8697843468462165,9.181168,1.746577
0.8703764444997277,9.187995,1.7202812
0.868522973672967,9.241458,1.6556948
0.8668487124677844,9.158241,1.5743148
0.8670781896398879,9.276458,1.6616417
0.8666717596123359,9.30245,1.6505196
0.8635983505455451,9.293147,1.5335433
0.8634338717733768,9.443061,1.5151793
0.8633847296597463,9.438797,1.4918709
0.8613369353599133,9.5027,1.509793
0.8609925045313566,9.431022,1.4683424
0.8600281170668851,9.557461,1.470435
0.8564113164270715,9.417667,1.3512176
0.8577929169008626,9.596936,1.2920427
0.8577772432770907,9.619972,1.3244423
0.8551418589636659,9.623889,1.2646636
0.8548533346547887,9.670904,1.1778401
0.8531739942527296,9.738073,1.1237938
0.8537322463066372,9.736185,1.0259103
0.8527604109247043,9.800535,0.982685
0.8502439458123936,9.902558,0.9384212
0.8505737754230155,9.871334,0.83992773
0.8505510899149246,9.785086,0.92149717
0.8489605117190683,9.939441,0.8255334
0.8489663451354346,9.943059,0.74833596
0.8477945473112753,10.009644,0.7552725
